ID du bulletin,Titre du bulletin,Type de bulletin,Date de publication,Lien du bulletin (ANSSI),Identifiant CVE,Score CVSS,Base Severity,Type CWE,Score EPSS,Description,Éditeur/Vendor,Produit,Versions affectées
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.15-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.16-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.16-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.16-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.17-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.17-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.17-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.18-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.18-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,RHODF-4.18-RHEL-9,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Cryostat 3,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Logging Subsystem for Red Hat OpenShift,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Migration Toolkit for Virtualization,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,.NET 6.0 on Red Hat Enterprise Linux,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Lightspeed,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Pipelines,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Pipelines,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Pipelines,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Pipelines,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Serverless,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Service Mesh 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,OpenShift Service Mesh 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat 3scale API Management Platform 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Management for Kubernetes 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Security 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Security 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Security 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Security 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Advanced Cluster Security 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Ansible Automation Platform 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Ansible Automation Platform 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Ansible Automation Platform 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Ansible Automation Platform 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat build of Apache Camel - HawtIO 4,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat build of Apicurio Registry 2,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat build of OptaPlanner 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Data Grid 8,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Developer Hub,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Discovery,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 10,Non spécifié
CERTFR-2025-AVI-0508,Multiples vulnérabilités dans les produits Splunk (13 juin 2025),Avis,"Fri, 13 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0508/,CVE-2024-11831,5.4,MEDIUM,CWE-79,0.000570000,"A flaw was found in npm-serialize-javascript. The vulnerability occurs because the serialize-javascript module does not properly sanitize certain inputs, such as regex or other JavaScript object types, allowing an attacker to inject malicious code. This code could be executed when deserialized by a web browser, causing Cross-site scripting (XSS) attacks. This issue is critical in environments where serialized data is sent to web clients, potentially compromising the security of the website or web application using this package.",Red Hat,Red Hat Enterprise Linux 8,Non spécifié
